Speed(mph);Time;Throttle;Voltage;U Inductor;BackEMF;TotalR;Amperage;Flow;New Force(lbf);Legacy Force(lbf);Power/Motor;AvailPower/Motor;OverLoad
89,7786048889;444,8549;100;850;358,9884;491,0113;0,801449;447,9881;111,2803;26,94715;22,40571;380,7899;372,8476;True
89,801902771;445,3556;100;850;358,9539;491,0471;0,801449;447,9232;111,2641;26,93935;22,39941;380,7348;372,8476;True
89,824987793;445,8563;100;850;358,8682;491,1227;0,801449;447,8539;111,2469;26,931;22,39315;380,6758;372,8476;True
89,8480865479;446,3564;100;850;358,8453;491,1612;0,801449;447,7832;111,2294;26,92251;22,3869;380,6157;372,8476;True
89,8711166382;446,8569;100;850;358,7919;491,1996;0,801449;447,7138;111,2121;26,91416;22,38067;380,5567;372,8476;True
89,8942703247;447,3576;100;850;358,7343;491,2648;0,801449;447,661;111,199;26,90781;22,37439;380,5118;372,8476;True
89,9171424866;447,8581;100;850;358,6838;491,3126;0,801449;447,5911;111,1816;26,89941;22,3682;380,4525;372,8476;True
89,9401657104;448,359;100;850;358,639;491,3533;0,801449;447,5289;111,1662;26,89194;22,36197;380,3996;372,8476;True
89,9630584717;448,8593;100;850;358,592;491,4082;0,801449;447,4651;111,1503;26,88427;22,35577;380,3453;372,8476;True
89,9857246399;449,36;100;850;358,5205;491,469;0,801449;447,3912;111,132;26,87539;22,34962;380,2826;372,8476;True
90,0085899353;449,8607;100;850;358,475;491,5211;0,801449;447,3289;111,1165;26,8679;22,34344;380,2296;372,8476;True
90,0314346313;450,3614;100;850;358,4396;491,5558;0,801449;447,2742;111,1029;26,86133;22,33725;380,1831;372,8476;True
90,0541213989;450,8619;100;850;358,3632;491,6425;0,801449;447,2124;111,0876;26,85391;22,3311;380,1306;372,8476;True
90,0766227722;451,3626;100;850;358,3069;491,7003;0,801449;447,1332;111,0679;26,8444;22,32501;380,0632;372,8476;True
90,0990074158;451,8631;100;850;358,2316;491,7739;0,801449;447,0497;111,0471;26,83438;22,31895;379,9922;372,8476;True
90,1218727112;452,3636;100;850;358,2291;491,7695;0,801449;447,0077;111,0367;26,82933;22,31276;379,9565;372,8476;True
90,1443260193;452,8642;100;850;358,1633;491,8467;0,801449;446,9426;111,0205;26,82152;22,30668;379,9012;372,8476;True
90,1666351318;453,3649;100;850;358,1127;491,8889;0,801449;446,865;111,0013;26,81221;22,30064;379,8353;372,8476;True
90,1893287659;453,8654;100;850;358,0556;491,9494;0,801449;446,8237;110,991;26,80725;22,29449;379,8001;372,8476;True
90,2118850708;454,3796;100;850;358,0067;491,9844;0,801449;446,7371;110,9695;26,79686;22,2884;379,7265;372,8476;True
90,2344825745;454,883;100;850;357,9243;492,0685;0,801449;446,6732;110,9536;26,7892;22,28226;379,6723;372,8476;True
90,2568328857;455,3838;100;850;357,9011;492,0925;0,801449;446,6136;110,9388;26,78204;22,27621;379,6215;372,8476;True
90,2788879395;455,8843;100;850;357,843;492,1612;0,801449;446,543;110,9213;26,77358;22,27024;379,5616;372,8476;True
90,3011627197;456,3854;100;850;357,8156;492,1855;0,801449;446,4805;110,9058;26,76609;22,26421;379,5085;372,8476;True
90,3232795715;456,8859;100;850;357,7363;492,2605;0,801449;446,4201;110,8908;26,75885;22,25822;379,4571;372,8476;True
90,345451355;457,3866;100;850;357,6909;492,3174;0,801449;446,3592;110,8756;26,75154;22,25221;379,4053;372,8476;True
90,3675270081;457,8867;100;850;357,6351;492,3727;0,801449;446,2982;110,8605;26,74423;22,24623;379,3534;372,8476;True
90,3894104004;458,3875;100;850;357,5917;492,4075;0,801449;446,2272;110,8428;26,73573;22,24031;379,2932;372,8476;True
90,4112113953;458,8881;100;850;357,5153;492,4844;0,801449;446,1556;110,8251;26,72715;22,2344;379,2323;372,8476;True
90,4332389832;459,3887;100;850;357,4889;492,5106;0,801449;446,0972;110,8105;26,72014;22,22844;379,1826;372,8476;True
90,4553352356;459,8893;100;850;357,4437;492,5548;0,801449;446,0511;110,7991;26,71463;22,22246;379,1435;372,8476;True
90,4771499634;460,3897;100;850;357,3982;492,6099;0,801449;445,988;110,7834;26,70707;22,21655;379,0898;372,8476;True
90,4988754272;460,8904;100;850;357,3398;492,6599;0,801449;445,9249;110,7678;26,69951;22,21066;379,0362;372,8476;True
90,5205734253;461,3909;100;850;357,2738;492,7199;0,801449;445,857;110,7509;26,69139;22,20478;378,9785;372,8476;True
90,5421134949;461,8915;100;850;357,2357;492,7679;0,801449;445,7824;110,7324;26,68246;22,19896;378,9151;372,8476;True
90,5641410828;462,392;100;850;357,2367;492,7701;0,801449;445,749;110,724;26,67845;22,193;378,8866;372,8476;True
90,5855300903;462,8926;100;850;357,1595;492,8364;0,801449;445,6736;110,7053;26,66943;22,1872;378,8226;372,8476;True
90,6072280884;463,3932;100;850;357,0908;492,9129;0,801449;445,6248;110,6932;26,66358;22,18132;378,7811;372,8476;True
90,6286376953;463,8936;100;850;357,0431;492,9488;0,801449;445,5512;110,6749;26,65478;22,17552;378,7185;372,8476;True
90,6506996155;464,4055;100;850;357,0183;492,9886;0,801449;445,507;110,664;26,6495;22,16959;378,681;372,8476;True
90,6723014832;464,9115;100;850;356,9482;493,0479;0,801449;445,4314;110,6452;26,64045;22,1637;378,6167;372,8476;True
90,6937866211;465,4121;100;850;356,8995;493,1036;0,801449;445,3759;110,6314;26,63381;22,15788;378,5695;372,8476;True
90,7150039673;465,9126;100;850;356,8479;493,1547;0,801449;445,3049;110,6137;26,62532;22,15214;378,5092;372,8476;True
90,73644104;466,4134;100;850;356,8023;493,201;0,801449;445,2555;110,6015;26,61941;22,14633;378,4671;372,8476;True
90,7576446533;466,914;100;850;356,7464;493,2595;0,801449;445,1909;110,5854;26,61169;22,14059;378,4123;372,8476;True
90,7789993286;467,4145;100;850;356,7255;493,2735;0,801449;445,138;110,5723;26,60536;22,13481;378,3673;372,8476;True
90,8000656128;467,9151;100;850;356,6566;493,3382;0,801449;445,0734;110,5562;26,59764;22,1291;378,3124;372,8476;True
90,8212280273;468,4157;100;850;356,6282;493,3701;0,801449;445,012;110,541;26,5903;22,12337;378,2602;372,8476;True
90,8423629761;468,9164;100;850;356,5627;493,4402;0,801449;444,9579;110,5275;26,58384;22,11765;378,2142;372,8476;True
90,8632781982;469,4168;100;850;356,5161;493,4824;0,801449;444,8947;110,5119;26,5763;22,11198;378,1605;372,8476;True
90,884021759;469,9175;100;850;356,4764;493,5224;0,801449;444,8142;110,4918;26,56667;22,10637;378,092;372,8476;True
90,9051979065;470,4182;100;850;356,429;493,5728;0,801449;444,772;110,4814;26,56163;22,10063;378,0562;372,8476;True
90,9259895325;470,9187;100;850;356,3689;493,642;0,801449;444,7052;110,4648;26,55366;22,095;377,9995;372,8476;True
90,9469322205;471,4192;100;850;356,349;493,6499;0,801449;444,6508;110,4513;26,54716;22,08933;377,9532;372,8476;True
90,967868042;471,9199;100;850;356,2891;493,7169;0,801449;444,6034;110,4395;26,5415;22,08366;377,9129;372,8476;True
90,9885635376;472,4206;100;850;356,2417;493,7703;0,801449;444,5342;110,4223;26,53323;22,07806;377,8541;372,8476;True
91,0093688965;472,9213;100;850;356,2023;493,7933;0,801449;444,4787;110,4085;26,52661;22,07242;377,8069;372,8476;True
91,0299957275;473,4221;100;850;356,1164;493,881;0,801449;444,4153;110,3928;26,51904;22,06683;377,753;372,8476;True
91,0506980896;473,9226;100;850;356,0858;493,9094;0,801449;444,3593;110,3789;26,51237;22,06123;377,7054;372,8476;True
91,0714622498;474,4287;100;850;356,0623;493,9343;0,801449;444,3052;110,3654;26,50591;22,05563;377,6594;372,8476;True
91,0925285339;474,9405;100;850;355,9764;494,0246;0,801449;444,2396;110,3491;26,49808;22,0499;377,6037;372,8476;True
91,1130386353;475,4412;100;850;355,9743;494,0326;0,801449;444,1755;110,3332;26,49043;22,04435;377,5492;372,8476;True
91,1335830688;475,9417;100;850;355,9026;494,1044;0,801449;444,1235;110,3203;26,48423;22,03878;377,505;372,8476;True
91,1540382385;476,4423;100;850;355,8514;494,1464;0,801449;444,0682;110,3065;26,47764;22,03324;377,458;372,8476;True
91,174520874;476,9431;100;850;355,8317;494,1686;0,801449;444,011;110,2924;26,47082;22,0277;377,4094;372,8476;True
91,1948387146;477,4435;100;850;355,7512;494,2545;0,801449;443,9506;110,2773;26,46361;22,0222;377,358;372,8476;True
91,215032959;477,9441;100;850;355,7154;494,2907;0,801449;443,8837;110,2607;26,45564;22,01673;377,3011;372,8476;True
91,2354743958;478,445;100;850;355,6628;494,3347;0,801449;443,8358;110,2488;26,44993;22,01119;377,2604;372,8476;True
91,2556137085;478,9452;100;850;355,6272;494,3795;0,801449;443,7739;110,2334;26,44255;22,00574;377,2078;372,8476;True
91,2758216858;479,446;100;850;355,5777;494,4276;0,801449;443,714;110,2186;26,43542;22,00027;377,1569;372,8476;True
91,2962837219;479,9462;100;850;355,5625;494,4466;0,801449;443,678;110,2096;26,43113;21,99473;377,1263;372,8476;True
91,3160591125;480,4468;100;850;355,5013;494,508;0,801449;443,5958;110,1892;26,42133;21,98937;377,0564;372,8476;True
91,3363975525;480,9476;100;850;355,469;494,5338;0,801449;443,5623;110,1809;26,41734;21,98387;377,0279;372,8476;True
91,356186676;481,448;100;850;355,4006;494,5935;0,801449;443,4901;110,163;26,40875;21,9785;376,9666;372,8476;True
91,3764427185;481,9485;100;850;355,3559;494,6435;0,801449;443,4534;110,1538;26,40437;21,97301;376,9354;372,8476;True
91,3962112427;482,4492;100;850;355,3264;494,6718;0,801449;443,3813;110,1359;26,39579;21,96767;376,8741;372,8476;True
91,4162132263;482,9499;100;850;355,2692;494,7248;0,801449;443,3312;110,1235;26,38982;21,96225;376,8315;372,8476;True
91,4360572815;483,4502;100;850;355,2409;494,7711;0,801449;443,2748;110,1095;26,38311;21,95688;376,7836;372,8476;True
91,4557502747;483,9509;100;850;355,2007;494,8076;0,801449;443,2059;110,0923;26,3749;21,95155;376,725;372,8476;True
91,4755805969;484,4565;100;850;355,1316;494,8718;0,801449;443,1491;110,0782;26,36815;21,94617;376,6767;372,8476;True
91,4958984375;484,9686;100;850;355,0851;494,9115;0,801449;443,0863;110,0626;26,36068;21,94067;376,6234;372,8476;True
91,5159141541;485,4692;100;850;355,0637;494,9302;0,801449;443,0562;110,0552;26,35709;21,93525;376,5977;372,8476;True
91,5355728149;485,9699;100;850;355,0116;494,9951;0,801449;442,999;110,041;26,35029;21,92993;376,5492;372,8476;True
91,5549636841;486,4704;100;850;354,9584;495,0447;0,801449;442,9236;110,0222;26,34132;21,92467;376,485;372,8476;True
91,5745536804;486,9708;100;850;354,9121;495,0933;0,801449;442,8697;110,0088;26,33491;21,91937;376,4392;372,8476;True
91,5939926147;487,4716;100;850;354,855;495,1433;0,801449;442,8062;109,9931;26,32736;21,91411;376,3853;372,8476;True
91,6136787415;487,9721;100;850;354,8064;495,1916;0,801449;442,764;109,9826;26,32234;21,90877;376,3494;372,8476;True
91,6333099365;488,4727;100;850;354,7951;495,2085;0,801449;442,7215;109,972;26,31728;21,90346;376,3132;372,8476;True
91,6527076721;488,9733;100;850;354,7354;495,27;0,801449;442,6643;109,9578;26,31049;21,8982;376,2646;372,8476;True
91,6722702026;489,4758;100;850;354,7104;495,2915;0,801449;442,6186;109,9465;26,30505;21,89293;376,2258;372,8476;True
91,6921073914;489,9911;100;850;354,662;495,3352;0,801449;442,5546;109,9306;26,29745;21,88754;376,1714;372,8476;True
91,7113746643;490,4916;100;850;354,6008;495,4094;0,801449;442,4972;109,9163;26,29063;21,88232;376,1227;372,8476;True
91,7306762695;490,9922;100;850;354,5731;495,4295;0,801449;442,444;109,9031;26,28431;21,87709;376,0774;372,8476;True
91,750087738;491,4928;100;850;354,5353;495,4682;0,801449;442,4036;109,8931;26,27951;21,87183;376,0431;372,8476;True
91,7691490173;491,9934;100;850;354,4859;495,5144;0,801449;442,3385;109,8769;26,27178;21,86667;375,9878;372,8476;True
91,7882377625;492,494;100;850;354,4326;495,5733;0,801449;442,282;109,8629;26,26506;21,86151;375,9397;372,8476;True
91,8072235107;492,9946;100;850;354,3723;495,6288;0,801449;442,218;109,8469;26,25746;21,85636;375,8853;372,8476;True
91,826360321;493,4952;100;850;354,3398;495,6611;0,801449;442,1687;109,8347;26,25161;21,85118;375,8434;372,8476;True
91,8452842712;493,9958;100;850;354,2992;495,6958;0,801449;442,1069;109,8194;26,24427;21,84605;375,7908;372,8476;True
91,8644760132;494,4987;100;850;354,2816;495,7234;0,801449;442,072;109,8107;26,24012;21,84086;375,7612;372,8476;True
91,8839149475;495,0135;100;850;354,2208;495,7759;0,801449;442,0057;109,7942;26,23225;21,83559;375,7049;372,8476;True
91,9029762268;495,5142;100;850;354,1808;495,8235;0,801449;441,959;109,7826;26,22672;21,83043;375,6652;372,8476;True
91,9216941833;496,0149;100;850;354,1128;495,8795;0,801449;441,894;109,7665;26,219;21,82536;375,6099;372,8476;True
91,9408103943;496,5164;100;850;354,107;495,8901;0,801449;441,8583;109,7576;26,21477;21,82019;375,5796;372,8476;True
91,960194397;497,0326;100;850;354,052;495,9501;0,801449;441,8051;109,7444;26,20844;21,81494;375,5343;372,8476;True
91,9789810181;497,5335;100;850;354,0021;495,9956;0,801449;441,7524;109,7313;26,2022;21,80985;375,4895;372,8476;True
91,9975822449;498,0373;100;850;353,9463;496,0607;0,801449;441,6883;109,7154;26,19459;21,80481;375,435;372,8476;True
92,0168426514;498,5511;100;850;353,9055;496,0951;0,801449;441,6282;109,7005;26,18747;21,79959;375,384;372,8476;True
92,0358970642;499,0631;100;850;353,8847;496,124;0,801449;441,5825;109,6891;26,18204;21,79446;375,3451;372,8476;True
92,0548141479;499,5681;100;850;353,8625;496,1414;0,801449;441,532;109,6766;26,17606;21,7893;375,3022;372,8476;True
92,073374176;500,0692;100;850;353,8063;496,1952;0,801449;441,4796;109,6635;26,16984;21,78429;375,2576;372,8476;True
92,0918106079;500,5696;100;850;353,7451;496,2636;0,801449;441,4246;109,6499;26,16332;21,77929;375,2109;372,8476;True
92,1103225708;501,0701;100;850;353,7226;496,2817;0,801449;441,3703;109,6364;26,15689;21,77428;375,1647;372,8476;True
92,1289100647;501,5708;100;850;353,657;496,3483;0,801449;441,33;109,6264;26,15211;21,76924;375,1305;372,8476;True
92,1473396301;502,0718;100;850;353,6384;496,3745;0,801449;441,2794;109,6138;26,14611;21,76426;375,0875;372,8476;True
92,1656730652;502,5721;100;850;353,5952;496,4092;0,801449;441,2242;109,6001;26,13958;21,75929;375,0406;372,8476;True
92,1839859009;503,0725;100;850;353,5386;496,4616;0,801449;441,1706;109,5868;26,13322;21,75433;374,995;372,8476;True
92,202456665;503,5731;100;850;353,5147;496,4935;0,801449;441,1297;109,5766;26,12838;21,74933;374,9603;372,8476;True
92,2205703735;504,074;100;850;353,4647;496,5422;0,801449;441,0681;109,5613;26,12109;21,74443;374,9079;372,8476;True
92,2388763428;504,581;100;850;353,3862;496,6129;0,801449;441,0126;109,5475;26,11451;21,73949;374,8607;372,8476;True
92,2576011658;505,0919;100;850;353,394;496,6055;0,801449;440,9678;109,5364;26,10921;21,7344;374,8227;372,8476;True
92,2759002686;505,5924;100;850;353,3481;496,6461;0,801449;440,9286;109,5267;26,10456;21,72944;374,7893;372,8476;True
92,2939041138;506,093;100;850;353,2897;496,7116;0,801449;440,8683;109,5117;26,09742;21,72457;374,738;372,8476;True
92,3119972229;506,5932;100;850;353,2632;496,7332;0,801449;440,8196;109,4996;26,09166;21,71967;374,6967;372,8476;True
92,32993927;507,094;100;850;353,2231;496,7838;0,801449;440,7617;109,4852;26,0848;21,71481;374,6474;372,8476;True
92,3479637146;507,5951;100;850;353,1905;496,8138;0,801449;440,7068;109,4716;26,0783;21,70993;374,6007;372,8476;True
92,3660362244;508,0955;100;850;353,1355;496,8612;0,801449;440,6638;109,4609;26,07321;21,70503;374,5642;372,8476;True
92,3841911316;508,5959;100;850;353,1123;496,8919;0,801449;440,6315;109,4529;26,0694;21,70012;374,5368;372,8476;True
92,4018516541;509,0967;100;850;353,0549;496,9432;0,801449;440,562;109,4356;26,06117;21,69533;374,4777;372,8476;True
92,4198417664;509,5977;100;850;353,0505;496,9617;0,801449;440,5255;109,4266;26,05686;21,69049;374,4467;372,8476;True
92,4381546021;510,114;100;850;352,984;497,0075;0,801449;440,4613;109,4106;26,04926;21,6855;374,3921;372,8476;True
92,4561515808;510,6147;100;850;352,9554;497,0405;0,801449;440,428;109,4023;26,04532;21,68063;374,3638;372,8476;True
92,473853302;511,1149;100;850;352,9077;497,0919;0,801449;440,3772;109,3897;26,03931;21,67584;374,3206;372,8476;True
92,4915550232;511,616;100;850;352,8706;497,1355;0,801449;440,3227;109,3762;26,03286;21,67104;374,2743;372,8476;True
92,5092636108;512,1161;100;850;352,8329;497,1786;0,801449;440,2779;109,365;26,02757;21,66625;374,2362;372,8476;True
92,5267524719;512,6166;100;850;352,7733;497,2227;0,801449;440,2191;109,3504;26,02062;21,66151;374,1862;372,8476;True
92,5445571899;513,1169;100;850;352,7492;497,243;0,801449;440,1827;109,3414;26,01631;21,65669;374,1553;372,8476;True
92,5619087219;513,6172;100;850;352,6981;497,3105;0,801449;440,1161;109,3249;26,00845;21,65199;374,0987;372,8476;True
92,5796447754;514,1179;100;850;352,6736;497,3348;0,801449;440,0764;109,315;26,00375;21,64719;374,0649;372,8476;True
92,5971679688;514,6219;100;850;352,6292;497,3748;0,801449;440,0307;109,3036;25,99836;21,64244;374,0261;372,8476;True
92,6150413513;515,1352;100;850;352,5712;497,4325;0,801449;439,9677;109,288;25,99091;21,6376;373,9725;372,8476;True
92,6325576782;515,6368;100;850;352,5521;497,4423;0,801449;439,9208;109,2763;25,98537;21,63286;373,9327;372,8476;True
92,6505958557;516,1533;100;850;352,5231;497,4814;0,801449;439,8772;109,2655;25,98022;21,62798;373,8956;372,8476;True
92,6678512573;516,6538;100;850;352,45;497,5561;0,801449;439,819;109,251;25,97334;21,6233;373,8462;372,8476;True
92,6852302551;517,1548;100;850;352,4485;497,5559;0,801449;439,7818;109,2418;25,96895;21,6186;373,8145;372,8476;True
92,7022865295;517,6552;100;850;352,3782;497,6262;0,801449;439,7137;109,2249;25,96091;21,61398;373,7566;372,8476;True
92,7196105957;518,1561;100;850;352,324;497,6766;0,801449;439,6708;109,2142;25,95584;21,60928;373,7202;372,8476;True
92,73699646;518,6567;100;850;352,3511;497,6461;0,801449;439,6315;109,2045;25,9512;21,60458;373,6868;372,8476;True
92,754107666;519,1572;100;850;352,2506;497,7541;0,801449;439,5894;109,194;25,94623;21,59994;373,651;372,8476;True
92,7715827942;519,6724;100;850;352,2619;497,7312;0,801449;439,5351;109,1805;25,93982;21,59525;373,6048;372,8476;True
92,7891403198;520,1745;100;850;352,2142;497,7936;0,801449;439,504;109,1728;25,93615;21,59046;373,5784;372,8476;True
92,8061759949;520,6753;100;850;352,1625;497,8323;0,801449;439,4541;109,1604;25,93027;21,58584;373,536;372,8476;True
92,8230537415;521,1758;100;850;352,1194;497,8737;0,801449;439,3913;109,1448;25,92285;21,58128;373,4826;372,8476;True
92,8400894165;521,6763;100;850;352,0881;497,9178;0,801449;439,3485;109,1342;25,9178;21,57666;373,4462;372,8476;True
92,8572143555;522,1769;100;850;352,0668;497,9413;0,801449;439,309;109,1244;25,91314;21,57202;373,4126;372,8476;True
92,8740371704;522,6776;100;850;352,0352;497,9729;0,801449;439,2529;109,1104;25,90652;21,56747;373,3649;372,8476;True
92,8909286499;523,178;100;850;351,9611;498,0369;0,801449;439,21;109,0998;25,90146;21,56289;373,3285;372,8476;True
92,9077857971;523,6786;100;850;351,9257;498,0745;0,801449;439,1611;109,0876;25,89569;21,55832;373,2869;372,8476;True
92,9245948792;524,179;100;850;351,8786;498,121;0,801449;439,1132;109,0757;25,89005;21,55377;373,2462;372,8476;True
92,9415618896;524,6863;100;850;351,8723;498,1212;0,801449;439,0707;109,0652;25,88504;21,54921;373,2101;372,8476;True
92,9587554932;525,1968;100;850;351,8379;498,164;0,801449;439,0195;109,0525;25,879;21,54453;373,1666;372,8476;True
92,9757911682;525,6973;100;850;351,8115;498,1962;0,801449;438,9954;109,0465;25,87615;21,53991;373,1461;372,8476;True
92,9922843933;526,1977;100;850;351,7745;498,2272;0,801449;438,9363;109,0318;25,8692;21,53545;373,0959;372,8476;True
93,0089286804;526,6984;100;850;351,7162;498,2847;0,801449;438,8887;109,02;25,86358;21,53094;373,0554;372,8476;True
93,0255661011;527,1988;100;850;351,6891;498,3197;0,801449;438,8423;109,0084;25,85811;21,52644;373,0159;372,8476;True
93,0422653198;527,6997;100;850;351,6583;498,3542;0,801449;438,8051;108,9992;25,85373;21,52191;372,9843;372,8476;True
93,0588272095;528,2003;100;850;351,6298;498,3698;0,801449;438,7588;108,9877;25,84827;21,51743;372,9449;372,8476;True
93,0752998352;528,7009;100;850;351,5774;498,4294;0,801449;438,7114;108,9759;25,84269;21,51296;372,9047;372,8476;True
93,0916213989;529,2012;100;850;351,5254;498,4823;0,801449;438,6516;108,9611;25,83565;21,50854;372,8539;372,8476;True
93,1083206177;529,7143;100;850;351,5194;498,4908;0,801449;438,6082;108,9503;25,83053;21,50406;372,8169;372,8476;False
93,1253219604;530,2192;100;850;351,478;498,5274;0,801449;438,577;108,9425;25,82686;21,49942;372,7905;372,8476;False
93,1416641235;530,7195;100;850;351,4211;498,5785;0,801449;438,5321;108,9314;25,82157;21,49499;372,7523;372,8476;False
93,1579856873;531,2199;100;850;351,407;498,5933;0,801449;438,4783;108,918;25,81523;21,49058;372,7065;372,8476;False
93,17423172;531,7207;100;850;351,3591;498,6371;0,801449;438,4261;108,905;25,80909;21,48617;372,6622;372,8476;False
93,1906150818;532,221;100;850;351,3333;498,6734;0,801449;438,3887;108,8958;25,80469;21,48174;372,6304;372,8476;False
93,2069023132;532,7212;100;850;351,2882;498,7099;0,801449;438,345;108,8849;25,79954;21,47733;372,5933;372,8476;False
93,2229286194;533,2218;100;850;351,2314;498,7671;0,801449;438,2898;108,8712;25,79305;21,47298;372,5463;372,8476;False
93,2391471863;533,7223;100;850;351,1997;498,7988;0,801449;438,2469;108,8605;25,788;21,46859;372,5099;372,8476;False
93,2552352905;534,223;100;850;351,1731;498,8165;0,801449;438,1945;108,8475;25,78183;21,46424;372,4654;372,8476;False
93,2714675903;534,7272;100;850;351,1242;498,87;0,801449;438,1621;108,8395;25,77802;21,45984;372,4378;372,8476;False
93,2881462097;535,2405;100;850;351,0903;498,9067;0,801449;438,1225;108,8296;25,77336;21,45532;372,4041;372,8476;False
93,3041519165;535,7408;100;850;351,0558;498,932;0,801449;438,0754;108,8179;25,76782;21,45098;372,3641;372,8476;False
93,3202056885;536,2413;100;850;351,0427;498,9669;0,801449;438,0361;108,8082;25,76319;21,44664;372,3307;372,8476;False
93,3361839294;536,7419;100;850;350,994;499,0125;0,801449;437,9899;108,7967;25,75776;21,44232;372,2914;372,8476;False
93,3519218445;537,2423;100;850;350,9483;499,0555;0,801449;437,9303;108,7819;25,75075;21,43805;372,2408;372,8476;False
93,3679893494;537,744;100;850;350,9342;499,0707;0,801449;437,8929;108,7726;25,74635;21,43371;372,209;372,8476;False
93,384400177;538,2605;100;850;350,9039;499,0916;0,801449;437,8477;108,7614;25,74104;21,42926;372,1706;372,8476;False
93,4001586914;538,7608;100;850;350,8561;499,1508;0,801449;437,8005;108,7496;25,73548;21,42499;372,1304;372,8476;False
93,4158348083;539,2612;100;850;350,805;499,1868;0,801449;437,7456;108,736;25,72903;21,42075;372,0837;372,8476;False
93,4315315247;539,7614;100;850;350,7768;499,2212;0,801449;437,7076;108,7266;25,72457;21,41651;372,0515;372,8476;False
93,4475646973;540,2617;100;850;350,7647;499,2356;0,801449;437,6758;108,7187;25,72083;21,41216;372,0244;372,8476;False
93,4632820129;540,7618;100;850;350,7025;499,2942;0,801449;437,634;108,7083;25,71592;21,40789;371,9889;372,8476;False
93,4788551331;541,2622;100;850;350,6876;499,3091;0,801449;437,5809;108,6951;25,70968;21,40368;371,9438;372,8476;False
93,4947921753;541,7629;100;850;350,6551;499,3503;0,801449;437,558;108,6894;25,70699;21,39936;371,9243;372,8476;False
93,5102210999;542,2631;100;850;350,6126;499,3968;0,801449;437,4986;108,6747;25,70001;21,39519;371,8738;372,8476;False
93,5257461548;542,7634;100;850;350,5821;499,4132;0,801449;437,4499;108,6626;25,69428;21,39099;371,8324;372,8476;False
93,5415252686;543,2645;100;850;350,5555;499,454;0,801449;437,4229;108,6558;25,69111;21,38671;371,8094;372,8476;False
93,5572975159;543,7808;100;850;350,4841;499,5116;0,801449;437,3641;108,6412;25,6842;21,38243;371,7595;372,8476;False
93,5731384277;544,2813;100;850;350,4982;499,4979;0,801449;437,339;108,635;25,68126;21,37815;371,7382;372,8476;False
93,588608551;544,7912;100;850;350,4513;499,5444;0,801449;437,291;108,6231;25,67562;21,37399;371,6973;372,8476;False
93,6044219971;545,299;100;850;350,3929;499,603;0,801449;437,2491;108,6127;25,6707;21,36967;371,6617;372,8476;False
93,6197341919;545,7995;100;850;350,3661;499,6283;0,801449;437,1939;108,599;25,66422;21,36553;371,6148;372,8476;False
93,6352455139;546,3002;100;850;350,3405;499,6592;0,801449;437,1616;108,5909;25,66043;21,36133;371,5873;372,8476;False
93,6511413574;546,8169;100;850;350,294;499,7088;0,801449;437,1254;108,582;25,65618;21,35702;371,5566;372,8476;False
93,6664466858;547,318;100;850;350,2632;499,7416;0,801449;437,077;108,5699;25,65049;21,35288;371,5154;372,8476;False
93,6818412781;547,8181;100;850;350,2285;499,7702;0,801449;437,0428;108,5614;25,64648;21,34871;371,4863;372,8476;False
93,6972564697;548,3192;100;850;350,2234;499,7787;0,801449;437,0103;108,5534;25,64266;21,34454;371,4587;372,8476;False
93,7128227234;548,8352;100;850;350,1731;499,8298;0,801449;436,9565;108,54;25,63635;21,34032;371,413;372,8476;False
93,7279975891;549,336;100;850;350,1282;499,8794;0,801449;436,9128;108,5291;25,63123;21,33621;371,3759;372,8476;False
93,7429664612;549,8377;100;850;350,1022;499,8896;0,801449;436,8593;108,5158;25,62495;21,33218;371,3304;372,8476;False
93,7586837769;550,3538;100;850;350,0591;499,9478;0,801449;436,8208;108,5063;25,62044;21,3279;371,2977;372,8476;False
93,7738449097;550,8542;100;850;350,0544;499,9529;0,801449;436,7855;108,4975;25,61629;21,3238;371,2676;372,8476;False
93,789315033;551,3709;100;850;349,9981;499,9925;0,801449;436,7357;108,4851;25,61045;21,31961;371,2253;372,8476;False
93,8044967651;551,8715;100;850;349,9781;500,0335;0,801449;436,7072;108,4781;25,60711;21,31549;371,2011;372,8476;False
93,8192871094;552,3718;100;850;349,9053;500,0965;0,801449;436,6523;108,4644;25,60067;21,31149;371,1544;372,8476;False
93,8343727112;552,8723;100;850;349,9111;500,0873;0,801449;436,6159;108,4554;25,5964;21,3074;371,1235;372,8476;False
93,8492385864;553,3724;100;850;349,8997;500,1021;0,801449;436,5734;108,4448;25,59142;21,30338;371,0874;372,8476;False
93,8640769958;553,873;100;850;349,8336;500,173;0,801449;436,5317;108,4345;25,58653;21,29937;371,0519;372,8476;False
93,8789703369;554,3733;100;850;349,8076;500,2043;0,801449;436,4949;108,4253;25,58222;21,29533;371,0206;372,8476;False
93,8939460754;554,8829;100;850;349,7548;500,2466;0,801449;436,4514;108,4145;25,57712;21,29128;370,9837;372,8476;False
93,9091140747;555,3907;100;850;349,7339;500,2609;0,801449;436,4167;108,4059;25,57305;21,28716;370,9542;372,8476;False
93,9238357544;555,8908;100;850;349,7076;500,3012;0,801449;436,3688;108,394;25,56744;21,28318;370,9135;372,8476;False
93,938646698;556,3912;100;850;349,6766;500,3218;0,801449;436,332;108,3849;25,56313;21,27917;370,8822;372,8476;False
